"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","","Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom","Lift Available,Sports Facility,Landscaped Gardens","482 sq ft","","1","1 BHK Apartment ","356 sq ft","","3, ","Wagholi","New","","","Freehold","Dec 2019","1808946","₹ 3,753/ sq ft ","VTP Purvanchal","","Under Construction","14"
"dict","","5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,BED","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","4,600 sq ft","4","4","4 BHK Apartment ","","East","8, ","Hadapsar","Resale","","Pool View, Garden View","Freehold","","51000000","₹ 11,086/ sq ft ","Panchshil One North","","Ready to move,Semi-Furnished","21"
"dict","1 rooms( servant room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens,AC,Refrigerator,Sofa,Dining Table,BED","Wardrobe,TV,Wifi,Gas connection","2,000 sq ft","2","3","3 BHK Apartment ","","East","12, ","Koregaon Park","Resale","","Garden View","Freehold","","17000000","₹ 8,500/ sq ft ","Builder ganga cornation","","Ready to move,Furnished","13"
"dict","1 rooms( study room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,425 sq ft","3","3","3 BHK Apartment ","","NorthEast","8, ","Wadgaon Sheri","New","","Pool View","Freehold","Jun 2019","11500000","₹ 8,070/ sq ft ","BramhaCorp F Residences","","Under Construction","13"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Multipurpose Room,Landscaped Gardens","Sports Facility","1,544 sq ft","","3","3 BHK Apartment ","978 sq ft","","","Hinjewadi","New","","","","Dec 2019","8000000","₹ 5,181/ sq ft ","Kolte Patil Life Republic Sector R1 1st Avenue","","Under Construction",""
"dict","2 rooms( servant room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,ATM,AC,Gas connection","Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","3,974 sq ft","2","6","4 BHK Apartment ","3106 sq ft","NorthEast","","Gahunje","New","2","Corner, Garden View, Pool View, Road View","Freehold","","60000000","₹ 15,098/ sq ft ","Lodha Belmondo","65 feet","Ready to move","28"
"dict","","","Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Landscaped Gardens,Wifi","Lift Available,Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","1,085 sq ft","1","2","2 BHK Apartment ","","East","4, ","Moshi","New","2","Corner, Garden View, Pool View, Road View","Freehold","Dec 2020","7000000","₹ 6,451/ sq ft ","Apex Apostrophe","50 feet","Under Construction","6"
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,250 sq ft","2","2","2 BHK Apartment ","1100 sq ft","East","5, ","Ashok Nagar","Resale","2","Road View, Corner","Freehold","","15000000","₹ 12,000/ sq ft ","","30 feet","Ready to move,Semi-Furnished","6"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area","836 sq ft","","2","2 BHK Apartment ","","East","3, ","Lohegaon","Resale","1","Corner, Garden View, Road View","Freehold","","3900000","₹ 4,665/ sq ft ","Kothari The Village","40 feet","Ready to move,Unfurnished","10"
"dict","1 rooms( study room )","9 years","Car Parking,Power Backup,24 X 7 Security,Wardrobe,BED","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,500 sq ft","1","2","2 BHK Apartment ","1100 sq ft","East","2, ","Nigdi","Resale","2","","","","6500000","₹ 4,333/ sq ft ","BG Group Vastu","10 feet","Ready to move,Semi-Furnished","3"
"dict","1 rooms( study room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,Hospital","Sports Facility","950 sq ft","2","2","2 BHK Apartment ","715 sq ft","West","2, ","Kondhwa","New","2","Corner, Garden View, Pool View, Road View","Freehold","Dec 2020","7100000","₹ 7,473/ sq ft ","","150 feet","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,ATM","","1,238 sq ft","","2","2 BHK Apartment ","917 sq ft","East","7, ","Hinjewadi","New","3","Corner, Garden View","Freehold","Sep 2021","7500000","₹ 6,058/ sq ft ","Godrej 24","","Under Construction","17"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,140 sq ft","2","3","4 BHK Apartment ","880 sq ft","East","3, ","Kalyani Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","15000000","₹ 13,157/ sq ft ","Raviraj Fortaleza","","Ready to move,Unfurnished","11"
"dict","1 rooms( servant room )","19 - 20 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,BED","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Gas connection","3,150 sq ft","2","5","4 BHK Villa ","2205 sq ft","East","","Koregaon Park","Resale","1","","","","36500000","₹ 11,587/ sq ft ","","","Ready to move,Furnished","2"
"dict","2 rooms( servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","4,000 sq ft","2","4","4 BHK Apartment ","","East","7, ","Aundh","New","4","Garden View","Freehold","Jun 2019","40000000","₹ 10,000/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,206 sq ft","1","2","2 BHK Apartment ","","East","6, ","Baner","New","4","Garden View","Freehold","","9000000","₹ 7,462/ sq ft ","Builder Luxurious Apartment","","Ready to move","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,605 sq ft","2","3","3 BHK Apartment ","","East","7, ","Balewadi","New","4","Garden View","Freehold","Dec 2018","12000000","₹ 7,476/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","952 sq ft","1","2","2 BHK Apartment ","","East","7, ","Hinjewadi","New","4","Garden View","Freehold","Dec 2018","5500000","₹ 5,777/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,500 sq ft","2","3","3 BHK Apartment ","","East","6, ","Hinjewadi","New","4","Garden View","Freehold","","9000000","₹ 6,000/ sq ft ","Builder Luxurious Apartment","","Ready to move","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,380 sq ft","2","2","2 BHK Apartment ","","East","6, ","Balewadi","New","4","Garden View","Freehold","Dec 2018","9115000","₹ 6,605/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,143 sq ft","1","2","2 BHK Apartment ","","East","9, ","Wakad","New","4","Garden View","Freehold","Dec 2020","7633000","₹ 6,678/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,061 sq ft","1","2","2 BHK Apartment ","","East","6, ","Bavdhan","New","4","Garden View","Freehold","","6472000","₹ 6,099/ sq ft ","Builder Luxurious Apartment","","Ready to move","12"
"dict","2 rooms( servant room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","2,200 sq ft","2","3","3 BHK Apartment ","","East","7, ","Aundh","New","4","Garden View","Freehold","","23500000","₹ 10,681/ sq ft ","Builder Luxurious Apartment","","Ready to move","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,380 sq ft","2","3","3 BHK Apartment ","","East","7, ","Baner Pashan Link Road","New","4","Garden View","Freehold","Dec 2020","11500000","₹ 8,333/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,360 sq ft","2","3","3 BHK Apartment ","1008 sq ft","East","5, ","Baner","New","4","Garden View","Freehold","Dec 2020","11500000","₹ 8,455/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,360 sq ft","2","3","3 BHK Apartment ","1008 sq ft","East","4, ","Balewadi","New","4","Garden View","Freehold","Dec 2020","11500000","₹ 8,455/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,537 sq ft","2","3","3 BHK Apartment ","1138 sq ft","East","4, ","Wakad","New","4","Garden View","Freehold","Dec 2019","9759000","₹ 6,349/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,807 sq ft","2","3","3 BHK Apartment ","1339 sq ft","East","4, ","Hinjewadi","New","4","Garden View","Freehold","Dec 2018","10900000","₹ 6,032/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,674 sq ft","2","3","3 BHK Apartment ","1238 sq ft","East","4, ","Bavdhan","New","4","Garden View","Freehold","Dec 2019","11700000","₹ 6,989/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Sports Facility,Landscaped Gardens","1,800 sq ft","","","3 BHK Villa ","","","","Manjari","Resale","","","","","11000000","₹ 6,111/ sq ft ","Magnus Manjri Greens 5","","Ready to move,Unfurnished",""
"dict","","1 - 2 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","780 sq ft","","","2 BHK Apartment ","","","3, ","Kale Padal","Resale","","","","","4200000","₹ 5,384/ sq ft ","Builder yashraj green castle","20 feet","Ready to move,Unfurnished","5"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Golf Course,Cafeteria,Landscaped Gardens,Wardrobe","Sports Facility,Jogging Track,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,900 sq ft","","","3 BHK Apartment ","","","","Bibwewadi","Resale","","","","","14000000","₹ 7,368/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,100 sq ft","","","2 BHK Apartment ","","","","Bibwewadi","Resale","","","","","12000000","₹ 10,909/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,500 sq ft","","","3 BHK Apartment ","","","","NIBM","Resale","","","","","8500000","₹ 5,666/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,600 sq ft","","","3 BHK Apartment ","","","","NIBM Annex Mohammadwadi","Resale","","","","","8500000","₹ 5,312/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,550 sq ft","","","3 BHK Apartment ","","","","Kondhwa","Resale","","","","","8300000","₹ 5,354/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","1 - 2 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","650 sq ft","1","1","1 BHK Apartment ","","","6, ","Kale Padal","Resale","","","","","3200000","₹ 4,923/ sq ft ","Builder yashraj green castle","","Ready to move,Unfurnished","10"
"dict","","0 - 1 year","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","900 sq ft","2","2","2 BHK Apartment ","","","6, ","Handewadi Road","Resale","","","","","3500000","₹ 3,888/ sq ft ","Builder celelbrection socity","","Ready to move,Unfurnished","6"
"dict","","0 - 1 year","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","950 sq ft","2","2","2 BHK Apartment ","","","6, ","Kale Padal","Resale","","","","","4500000","₹ 4,736/ sq ft ","Builder shiv unnati socity","","Ready to move,Unfurnished","9"
